vehicle_id,vehicle_number,lap,ThrottleJerk_1s_mean,ThrottleJerk_1s_std,ThrottleJerk_1s_max,BrakeSpikeRate_5s_mean,BrakeSpikeRate_5s_max,BrakeSpikeRate_5s_sum,SteerEntropy_10s_mean,SteerEntropy_10s_max,MicroVariability_mean,MicroVariability_std,ath_mean,ath_std,ath_min,ath_max,pbrake_f_mean,pbrake_f_max,pbrake_f_sum,Steering_Angle_mean,Steering_Angle_std,speed_mean,speed_std,speed_min,speed_max,accx_can_mean,accx_can_std,accy_can_mean,accy_can_std,NUMBER,DRIVER_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1,S1_IMPROVEMENT,S2,S2_IMPROVEMENT,S3,S3_IMPROVEMENT,KPH,ELAPSED,HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,PIT_TIME,CLASS,GROUP,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,IM1a_time,IM1a_elapsed,INT-1_time,INT-1_elapsed,IM2a_time,IM2a_elapsed,INT-2_time,INT-2_elapsed,IM3a_time,IM3a_elapsed,FL_time,FL_elapsed,AIR_TEMP,TRACK_TEMP,HUMIDITY,z_ThrottleJerk,z_SteerEntropy,z_MicroVar,z_BrakeSpike,z_SpeedVar,CLI_raw,CLI_normalized,FocusScore,FocusScore_smooth,alert_error_burst,alert_steer_indecision,focus_change_2lap,alert_focus_drop,alert_degrading,alert_level,action_card,FocusScore_next,focus_drop_next,lap_time_seconds,lap_time_baseline,lap_time_deviation,mistake_event,load_level
GR86-015-031,31,21.0,15.15859749688309,23.029377359101627,78.46486166007905,1.2946428571428572,5.0,145.0,1.680811112134078,2.163955656882057,0.0,0.0,72.73353762331462,37.78298679034146,2.587619047619048,100.02666666666669,7.719351939145224,108.68477272727272,864.5674171842651,-12.059171348437614,39.168984576518326,129.30920089285715,30.869173127768764,66.574,186.108,0.0289169914612011,0.3684688554443187,-0.1006813293957066,0.8578389179181991,31,1,21,1:52.770,0,,37.875,0,37.242,0,37.653,0,122.5,43:19.551,14:49:08.374,0:37.875,0:37.242,0:37.653,188.2,,Am,,Toyota Gazoo Racing,GF,37.875,37.242,37.653,15.705,15.705,22.17,37.875,15.575,53.450,21.667,1:15.117,14.174,1:29.291,23.479,1:52.770,15.8,32.2,48.34,-0.36579784484438527,0.026072464601906684,0,-0.9349312215054727,-0.00659580019666303,-0.2441205005483261,66.48134450153309,33.51865549846691,32.7277124010999,0,0,3.867536360290128,0,0,0,Maintain current pace,32.443839787319206,0,112.77000000000001,114.12299999999999,1.3529999999999802,0,High
GR86-015-031,31,22.0,14.347024062920278,21.36202265303695,84.26095238095238,1.25,5.0,140.0,1.742632251645549,2.163955656882057,0.0,0.0,71.89348638015899,37.68204849956727,2.505625,100.02526315789474,7.636856710677562,109.24214285714284,855.3279515958869,-11.7552001352232,39.631256667952165,129.72551785714285,31.1514576239102,65.432,184.784,0.0298807282457657,0.3642032890192288,-0.0979946904217836,0.8656129763679772,31,1,22,1:54.200,0,,38.252,0,37.201,0,38.747,0,121.0,45:13.751,14:51:02.574,0:38.252,0:37.201,0:38.747,188.2,,Am,,Toyota Gazoo Racing,GF,38.252,37.201,38.747,15.730,15.730,22.522,38.252,15.574,53.826,21.627,1:15.453,14.974,1:30.427,23.773,1:54.200,15.8,32.2,48.34,-0.8204930409546178,0.3628011327976715,0,-1.0689785610505909,0.03964889179618738,-0.31182952406493736,64.83745336045584,35.16254663954416,32.443839787319206,0,0,2.676565430271026,0,0,0,Maintain current pace,31.906431931745352,0,114.2,114.12299999999999,0.07700000000001239,0,Medium
GR86-015-031,31,23.0,14.786790189089418,22.718198005505105,92.42027272727272,1.5566037735849056,5.0,330.0,1.770039366486679,2.163955656882057,0.0,0.0,71.79258079080849,38.26916902839751,2.4955000000000003,100.02391304347827,7.347013180327736,107.19,1557.56679422948,-12.80040835185448,41.06712345064717,126.32955450236967,32.30498662374142,49.316,185.8,0.0241576037715528,0.3739033113547406,-0.1119838186290919,0.8307316928767925,31,1,23,1:53.364,0,,37.997,0,37.358,0,38.009,0,121.9,47:07.115,14:52:55.938,0:37.997,0:37.358,0:38.009,186.2,,Am,,Toyota Gazoo Racing,FF,37.997,37.358,38.009,15.575,15.575,22.422,37.997,15.632,53.629,21.726,1:15.355,14.497,1:29.852,23.512,1:53.364,15.8,32.2,48.34,-0.5741080108227951,0.5120827758160705,0,-0.1483515498350634,0.2286234689734183,-0.043602094870738545,71.34968277605346,28.650317223946544,31.906431931745352,0,0,-0.8212804693545479,0,0,0,Maintain current pace,,0,113.364,114.12299999999999,0.7589999999999861,0,High
GR86-016-055,55,1.0,10.250751935915847,21.15126957619913,95.61862700228832,1.2667578659370724,5.0,926.0,0.623322177380935,2.302585092994045,0.0,0.0,25.641381942207023,32.313886546759505,2.3185714285714285,100.10652173913044,2.836713518143916,58.43826086956521,2073.6375817632024,-1.1611721120686147,20.8572839812474,33.62790492476061,45.93800328360434,0.0,127.85,0.0116513345905655,0.1883062039179461,-0.0212470437386133,0.3615692100641102,55,1,1,2:41.856,0,,49.845,0,52.326,0,59.685,0,85.4,2:41.856,14:08:30.679,0:49.845,0:52.326,0:59.685,148.1,,Am,,Toyota Gazoo Racing,GF,49.845,52.326,59.685,,,,49.845,21.929,1:11.774,30.397,1:42.171,21.869,2:04.040,37.816,2:41.856,15.8,32.2,48.34,-1.1697059011592605,-2.822438955868433,0,-1.029187817273208,2.45086545956362,-0.9658131359495055,48.95954211391442,51.04045788608558,35.38675872496236,0,0,,0,0,0,Maintain current pace,30.57452473915161,0,161.856,112.36,49.495999999999995,0,Medium
GR86-016-055,55,2.0,16.6244140013153,20.167081272390348,86.32409090909091,2.4465408805031448,5.0,389.0,1.546595751244218,2.163955656882057,0.0,0.0,36.49729416041201,32.131211846285225,2.4016666666666664,100.1347619047619,3.489967760945876,27.993809523809524,554.9048739903943,-2.458218646825464,35.407455731049744,92.52558805031448,18.204436476380614,55.2675,147.502,-0.000147410675515,0.2165719716348888,-0.0332556255385192,0.5638474903327643,55,1,2,1:54.393,0,,39.269,0,37.151,0,37.973,0,120.8,4:36.249,14:10:25.072,0:39.269,0:37.151,0:37.973,187.2,,Am,,Toyota Gazoo Racing,GF,39.269,37.151,37.973,16.819,16.819,22.45,39.269,15.518,54.787,21.633,1:16.420,14.409,1:30.829,23.564,1:54.393,15.8,32.2,48.34,0.7886329609004505,-0.1780397693731902,0,2.1764435350663685,-1.9486220182979972,0.3236842743569931,80.26694043616085,19.73305956383915,30.57452473915161,1,0,,0,0,1,High error bursts detected - suggest 1-lap cool down,22.269254094172794,0,114.393,112.36,2.0330000000000013,0,High
GR86-016-055,55,3.0,15.800980250796885,25.41201280408553,93.44454545454546,1.6228070175438596,5.0,185.0,1.7839233733026991,2.302585092994045,0.0,0.0,72.13736911410203,39.02582864538203,2.4954545454545456,100.16227272727274,6.016953584089014,75.9675,685.9327085861476,-3.431832951254594,39.96534446499179,128.42088157894736,30.28059622213062,60.932,187.1,0.021758207166932,0.3667585604182109,-0.0669788740505295,0.8320744650930632,55,1,3,1:52.996,0,,38.031,0,37.276,0,37.689,0,122.3,6:29.245,14:12:18.068,0:38.031,0:37.276,0:37.689,188.2,,Am,,Toyota Gazoo Racing,GF,38.031,37.276,37.689,15.710,15.710,22.321,38.031,15.529,53.560,21.747,1:15.307,14.315,1:29.622,23.374,1:52.996,15.8,32.2,48.34,0.5356289111994357,0.5017034708435281,0,-0.06175371348216437,-0.032932127005498274,0.2735582713478382,79.0499432324699,20.9500567675301,22.269254094172794,0,0,-13.117504630789568,1,0,1,Focus dropped 13 points - consider radio reminder,24.129415406986638,0,112.99600000000001,112.36,0.6360000000000099,0,High
GR86-016-055,55,4.0,14.037322304343649,23.40314298443227,90.41471861471862,1.5178571428571428,5.0,170.0,1.7381674278120067,2.163955656882057,0.0,0.0,71.4330417040722,39.56751531557014,2.453636363636364,100.1447619047619,6.585604857726497,85.11863636363637,737.5877440653677,-1.9325668130849691,41.501096103039664,129.54808482142855,31.854843360217647,61.132000000000005,186.076,0.0128007641435067,0.3739044630099996,-0.0617894119396467,0.8564274084165612,55,1,4,1:52.509,0,,37.848,0,37.181,0,37.480,0,122.8,8:21.754,14:14:10.577,0:37.848,0:37.181,0:37.480,188.2,,Am,,Toyota Gazoo Racing,GF,37.848,37.181,37.48,15.647,15.647,22.201,37.848,15.516,53.364,21.665,1:15.029,14.195,1:29.224,23.285,1:52.509,15.8,32.2,48.34,-0.006263624124891357,0.3706513228581632,0,-0.34691683633284315,0.2167970412336693,0.06042592215051386,73.87535404885087,26.124645951149134,24.129415406986638,0,0,-6.4451093321649715,0,0,0,Maintain current pace,28.870444797443174,0,112.509,112.36,0.1490000000000009,0,High
GR86-016-055,55,5.0,14.420489190904677,24.04102454004818,95.00869565217393,1.4732142857142858,5.0,165.0,1.7659730188487504,2.163955656882057,0.0,0.0,71.77463372568967,39.22862068108631,2.498695652173913,100.13727272727272,6.612778479539829,80.57772727272727,740.6311897084609,-1.68344840723891,41.882997792848,130.25458928571427,31.62627682137192,63.5,187.246,0.0164673115748795,0.3838561600854712,-0.0647089669649324,0.8637394252452851,55,1,5,2:05.530,0,,37.615,0,40.186,0,47.729,0,110.1,10:27.284,14:16:16.107,0:37.615,0:40.186,0:47.729,181.2,,Am,,Toyota Gazoo Racing,FCY,37.615,40.186,47.729,15.496,15.496,22.119,37.615,15.591,53.206,24.595,1:17.801,17.798,1:35.599,29.931,2:05.530,15.8,32.2,48.34,0.11146627697551452,0.450290862425958,0,-0.46821756769469863,0.180538609979597,0.09383382454289876,74.68645649771932,25.31354350228068,28.870444797443174,0,0,6.60119070327038,0,0,0,Maintain current pace,49.732169214141145,0,125.53,112.36,13.170000000000002,0,High
GR86-016-055,55,6.0,11.069914233978418,17.29223414126906,86.58350877192981,1.3709677419354838,5.0,170.0,1.724247952353974,2.163955656882057,0.0,0.0,38.60956584753939,35.48888681811853,2.477272727272727,100.1309090909091,3.5713550006439023,53.7575,442.8480200798439,-1.763546204296984,41.80120315756491,117.06730241935485,30.005800638113637,57.5,183.88,-0.0033514358951156,0.2588096903636873,-0.0400618679485255,0.7684778835764468,55,1,6,2:54.670,0,,1:03.775,0,58.006,0,52.889,0,79.1,13:21.954,14:19:10.777,1:03.775,0:58.006,0:52.889,128.1,,Am,,Toyota Gazoo Racing,FCY,63.775,58.006,52.889,23.398,23.398,40.377,1:03.775,27.382,1:31.157,30.624,2:01.781,20.312,2:22.093,32.577,2:54.670,15.8,32.2,48.34,-0.9180142761296343,0.3307837791315052,0,-0.7460353717815305,-0.07652405801307009,-0.31226604962455057,64.82685506110029,35.17314493889971,49.732169214141145,0,0,25.602753807154507,0,0,0,Maintain current pace,50.49946694507647,0,174.67000000000002,112.36,62.31000000000002,1,Medium
GR86-016-055,55,7.0,1.3883857056759483,4.4984089038018125,69.86863636363637,0.3717409587888982,5.0,442.0,0.4566290052850943,2.302585092994045,0.0,0.0,8.52453067610085,7.632138646608018,2.308,100.04047619047618,0.3011128552633196,38.46738095238096,358.0231849080871,-2.860770347992476,55.18155677121943,14.573552698145027,30.14739639621739,0.0,124.864,0.0174424387543433,0.0669273385205385,-0.0046915301129394,0.1730818908599935,55,1,7,2:47.229,0,,54.959,0,1:00.844,0,51.426,0,82.6,16:09.183,14:21:58.006,0:54.959,1:00.844,0:51.426,128.1,,Am,,Toyota Gazoo Racing,FCY,54.959,60.844,51.426,22.624,22.624,32.335,54.959,26.69,1:21.649,34.154,1:55.803,19.777,2:15.580,31.649,2:47.229,15.8,32.2,48.34,-3.8927112974920672,-3.299874139938616,0,-3.461070818643124,-0.05406215222843381,-2.517348762251586,11.290180798756966,88.70981920124304,50.49946694507647,0,0,21.629022147633297,0,0,0,Maintain current pace,45.5162179575874,0,167.22899999999998,112.36,54.868999999999986,1,Low
GR86-016-055,55,8.0,15.631140127629898,19.58231412877125,90.10419191919192,2.0843373493975905,5.0,346.0,1.4864735381559833,2.302585092994045,0.0,0.0,29.60830764757224,30.1275655786756,2.4555,100.06714285714284,3.139322676855599,39.24795454545455,521.1275643580294,-1.8738041824398697,33.888806403593314,88.2989467871486,15.529622250810714,56.135,131.3375,-0.0039268950798526,0.2111644843159431,-0.041772218553,0.4940830555931887,55,1,8,2:30.606,0,,49.107,0,49.089,0,52.410,0,91.7,18:39.789,14:24:28.612,0:49.107,0:49.089,0:52.410,135.0,,Am,,Toyota Gazoo Racing,GF,49.107,49.089,52.41,21.382,21.382,27.725,49.107,21.299,1:10.406,27.79,1:38.196,19.914,1:58.110,32.496,2:30.606,15.8,32.2,48.34,0.48344470216511615,-0.350239143298263,0,1.1922871428274784,-2.3729385792654005,-0.000977161677449212,72.38456330491336,27.615436695086643,45.5162179575874,0,0,-4.215951256553744,0,0,0,Maintain current pace,22.99527859326473,1,150.606,112.36,38.245999999999995,0,High
GR86-016-055,55,9.0,19.334042324622427,22.41270373102097,89.12272727272725,1.9333333333333331,5.0,290.0,1.474701400683935,2.302585092994045,0.0,0.0,36.37428307810978,35.23257765938085,2.4695652173913047,100.09727272727272,2.4795197261434216,27.63978260869565,371.92795892151327,-1.787246419324034,35.01664956111365,97.74398,17.617376394146206,60.445,163.765,0.0142693588682497,0.2177073958932781,-0.0466322817180127,0.5906336970306008,55,1,9,1:52.336,0,,37.661,0,37.168,0,37.507,0,123.0,20:32.125,14:26:20.948,0:37.661,0:37.168,0:37.507,188.2,,Am,,Toyota Gazoo Racing,GF,37.661,37.168,37.507,15.573,15.573,22.088,37.661,15.505,53.166,21.663,1:14.829,14.169,1:28.998,23.338,1:52.336,15.8,32.2,48.34,1.6211795240570703,-0.3839563768849837,0,0.7819886368748287,-2.0417497251845838,0.3034880860086411,79.77660202356746,20.223397976432537,22.99527859326473,1,0,-27.50418835181174,1,0,2,High error bursts detected - suggest 1-lap cool down | Focus dropped 28 points - consider radio reminder,20.952779491145705,0,112.336,112.36,0.02400000000000091,0,High
GR86-016-055,55,10.0,14.764650515117332,23.306070626256496,94.3526076555024,1.8018018018018016,5.0,200.0,1.7835271034332565,2.302585092994045,0.0,0.0,71.69510209639043,38.86017380196744,2.419090909090909,100.14,6.806232156968999,88.2125,755.4917694235589,-1.9688829765603224,39.49225545345981,130.33238288288288,31.21004230590146,62.36800000000001,186.59750000000005,0.0157732049919692,0.3697493704509254,-0.0654532443004983,0.871197714380639,55,1,10,1:52.554,0,,37.775,0,37.321,0,37.458,0,122.8,22:24.679,14:28:13.502,0:37.775,0:37.321,0:37.458,187.2,,Am,,Toyota Gazoo Racing,GF,37.775,37.321,37.458,15.564,15.564,22.211,37.775,15.556,53.331,21.765,1:15.096,14.203,1:29.299,23.255,1:52.554,15.8,32.2,48.34,0.21721152815260733,0.5005684922737397,0,0.42459952710382554,0.11450965123098365,0.2654464757028893,78.852998891725,21.147001108275006,20.952779491145705,0,0,-24.563438466441696,1,0,1,Focus dropped 25 points - consider radio reminder,22.182165773588014,0,112.554,112.36,0.19400000000000261,0,High
GR86-016-055,55,11.0,15.471972474947956,25.435524273517995,86.85801857585139,1.6964285714285714,5.0,190.0,1.7259752142369411,2.163955656882057,0.0,0.0,72.67493941090582,39.256893458608,2.5081818181818183,100.10782608695652,6.913902357977464,76.75904761904762,774.357064093476,-1.2692975675725535,40.71496273353799,130.1914955357143,31.519894548008047,64.52000000000001,187.1175,0.0114133407064892,0.3877943935535084,-0.0611610597942977,0.8682441972075867,55,1,11,1:52.538,0,,37.788,0,37.238,0,37.512,0,122.8,24:17.217,14:30:06.040,0:37.788,0:37.238,0:37.512,188.2,,Am,,Toyota Gazoo Racing,GF,37.788,37.238,37.512,15.596,15.596,22.192,37.788,15.438,53.226,21.8,1:15.026,14.183,1:29.209,23.329,1:52.538,15.8,32.2,48.34,0.4345396619180012,0.33573092594419934,0,0.1382860891145805,0.16366276120096432,0.2514038195487337,78.51206061127043,21.487939388729572,22.182165773588014,0,0,-0.8131128196767143,0,0,0,Maintain current pace,23.21099934351057,0,112.538,112.36,0.17799999999999727,0,High
GR86-016-055,55,12.0,14.535811979443558,24.174111632575546,90.50714285714284,1.6216216216216215,5.0,180.0,1.7372440425668545,2.163955656882057,0.0,0.0,72.06240923857972,39.464406378306826,2.499090909090909,100.11714285714284,6.779608471290393,64.19545454545454,752.5365403132337,-2.1841437153222047,40.27914849461411,129.79135135135135,32.08014980082873,62.4,185.85,0.0129216936750117,0.3733478354955369,-0.0593878534735514,0.8607612518871587,55,1,12,1:52.167,0,,37.557,0,37.202,0,37.408,0,123.2,26:09.384,14:31:58.207,0:37.557,0:37.202,0:37.408,188.2,,Am,,Toyota Gazoo Racing,GF,37.557,37.202,37.408,15.494,15.494,22.063,37.557,15.496,53.053,21.706,1:14.759,14.196,1:28.955,23.212,1:52.167,15.8,32.2,48.34,0.1468997681395352,0.3680066038277192,0,-0.06497459587015125,0.2525383099655311,0.1515792230148208,76.08844317624053,23.91155682375947,23.21099934351057,0,0,2.2582198523648636,0,0,0,Maintain current pace,22.260860266403714,0,112.167,112.36,0.19299999999999784,0,High
GR86-016-055,55,13.0,14.109310462951564,22.859363859325512,90.92120082815735,1.6517857142857142,5.0,185.0,1.7583713806522048,2.302585092994045,0.0,0.0,72.92937585533745,38.57594520391124,2.477272727272727,100.08909090909091,7.40000414821639,85.37,828.8004646002357,-1.4210873350796531,41.560746155020375,130.6663794642857,31.99385424333004,62.978,188.978,0.0143177619461556,0.3866058009125008,-0.0600032396906651,0.8680796783504305,55,1,13,1:54.031,0,,37.716,0,38.550,0,37.765,0,121.2,28:03.415,14:33:52.238,0:37.716,0:38.550,0:37.765,183.1,,Am,,Toyota Gazoo Racing,GF,37.716,38.55,37.765,15.506,15.506,22.21,37.716,15.592,53.308,22.958,1:16.266,14.425,1:30.691,23.34,1:54.031,15.8,32.2,48.34,0.015855089914768607,0.42851858773725027,0,0.016985357752724455,0.2388488978805456,0.1383188673597064,75.76649818195733,24.23350181804267,22.260860266403714,0,0,0.07869449281569985,0,0,0,Maintain current pace,22.04161993994326,0,114.031,112.36,1.6710000000000065,0,High
GR86-016-055,55,14.0,15.59737883479438,21.16007861394493,77.84090909090911,1.991150442477876,5.0,225.0,1.6966818870444682,2.302585092994045,0.0,0.0,70.64921085774938,37.11728951160272,2.5185714285714287,100.07727272727271,7.091036278522043,79.1584090909091,801.2870994729908,-1.5005032187368514,41.84471058998284,128.31724336283185,31.942216180656025,63.572,183.378,0.0151997507351692,0.3746412986907059,-0.0583107004703803,0.8515382659070491,55,1,14,1:52.198,0,,37.619,0,36.969,2,37.610,0,123.2,29:55.613,14:35:44.436,0:37.619,0:36.969,0:37.610,190.1,,Am,,Toyota Gazoo Racing,GF,37.619,36.969,37.61,15.551,15.551,22.068,37.619,15.448,53.067,21.521,1:14.588,14.154,1:28.742,23.456,1:52.198,15.8,32.2,48.34,0.4730713797148885,0.25183027851920875,0,0.939085607662762,0.23065734388049566,0.36880755908173257,81.36247784259099,18.63752215740901,22.04161993994326,0,0,-1.1693794035673086,0,0,0,Maintain current pace,21.37843034686331,0,112.19800000000001,112.36,0.16199999999999193,0,High
GR86-016-055,55,15.0,14.782167259297694,22.66739719405414,88.94152173913042,1.6216216216216215,5.0,180.0,1.7513932889085948,2.163955656882057,0.0,0.0,72.11644852760871,38.67067244637037,2.488636363636364,100.0608695652174,7.093257379344336,93.61925,787.3515691072213,-1.2579471321004505,42.78781379731524,130.22359009009008,31.717731686220603,63.0675,189.448,0.0148848357317464,0.3779266581370365,-0.0643554455120816,0.8714700207046001,55,1,15,1:52.309,0,,37.712,0,37.076,0,37.521,0,123.0,31:47.922,14:37:36.745,0:37.712,0:37.076,0:37.521,189.1,,Am,,Toyota Gazoo Racing,GF,37.712,37.076,37.521,15.535,15.535,22.177,37.712,15.5,53.212,21.576,1:14.788,14.234,1:29.022,23.287,1:52.309,15.8,32.2,48.34,0.2225936335283199,0.40853224712005004,0,-0.06497459587015125,0.1950464637831872,0.1786696088363045,76.7461641556219,23.253835844378102,21.37843034686331,0,0,-0.8824299195404031,0,0,0,Maintain current pace,22.49781679423251,0,112.309,112.36,0.05100000000000193,0,High
GR86-016-055,55,16.0,14.839487528307425,23.85162721928232,91.85471861471862,1.6666666666666667,5.0,185.0,1.7825110651559597,2.302585092994045,0.0,0.0,71.83613079982155,39.131988432588805,2.5,100.05045454545456,6.742164493478432,75.25952380952381,748.380258776106,-0.004236937445983,41.61194759742595,130.23411261261262,31.444902218489798,62.015,187.584,0.0144223572601416,0.3805293127574796,-0.0668068920919843,0.8716648353629718,55,1,16,1:52.319,0,,37.640,0,37.021,0,37.658,0,123.0,33:40.241,14:39:29.064,0:37.640,0:37.021,0:37.658,188.2,,Am,,Toyota Gazoo Racing,GF,37.64,37.021,37.658,15.561,15.561,22.079,37.640,15.44,53.080,21.581,1:14.661,14.347,1:29.008,23.311,1:52.319,15.8,32.2,48.34,0.24020556670483004,0.49765840054146027,0,0.05741893487334355,0.15176642572617524,0.22026575295043313,77.75606696119718,22.243933038802822,22.49781679423251,0,0,0.4561968542892494,0,0,0,Maintain current pace,22.32262582393058,0,112.319,112.36,0.04099999999999682,0,High
GR86-016-055,55,17.0,15.16906373817129,24.175044237777797,80.05225563909775,1.7117117117117118,5.0,190.0,1.7207264545475816,2.163955656882057,0.0,0.0,72.38246177979445,38.57782772418959,2.497777777777778,100.03727272727274,6.926179812379469,80.98636363636363,768.8059591741211,-1.1520470387175186,39.96794528885994,130.21272072072074,31.80592401508109,61.435,186.542,0.0146174478904742,0.3735045658370596,-0.0665675052801769,0.8701742538936975,55,1,17,1:51.985,2,,37.496,2,37.100,0,37.389,0,123.4,35:32.226,14:41:21.049,0:37.496,0:37.100,0:37.389,188.2,,Am,,Toyota Gazoo Racing,GF,37.496,37.1,37.389,15.484,15.484,22.012,37.496,15.512,53.008,21.588,1:14.596,14.085,1:28.681,23.304,1:51.985,15.8,32.2,48.34,0.34146947011924894,0.32069766143238876,0,0.17981246561683775,0.20903676835389617,0.23049080307178718,78.0043185004834,21.995681499516607,22.32262582393058,0,0,0.944195477067268,0,0,0,Maintain current pace,23.592675677680006,0,111.985,112.36,0.375,0,High
GR86-016-055,55,18.0,14.55672599067908,23.652922520457995,84.57754010695186,1.7117117117117118,5.0,190.0,1.768648289561002,2.302585092994045,0.0,0.0,72.06042992059946,38.68992728415334,2.5073684210526315,100.03285714285714,6.713456314700056,70.62863636363636,745.1936509317062,-0.4882631256248157,40.24718148109362,130.70602252252252,31.29881180988908,62.7425,188.7575,0.014572768578698,0.3740663208976525,-0.0647547281113777,0.8730722792115999,55,1,18,1:52.327,0,,37.632,0,37.003,0,37.692,0,123.0,37:24.553,14:43:13.376,0:37.632,0:37.003,0:37.692,188.2,,Am,,Toyota Gazoo Racing,GF,37.632,37.003,37.692,15.506,15.506,22.126,37.632,15.455,53.087,21.548,1:14.635,14.247,1:28.882,23.445,1:52.327,15.8,32.2,48.34,0.15332570044404462,0.4579532540457365,0,0.17981246561683775,0.12859151541831207,0.20031704502900438,77.27173706652769,22.72826293347231,23.592675677680006,0,0,1.0948588834474968,0,0,0,Maintain current pace,24.072970521960087,0,112.327,112.36,0.03300000000000125,0,High
GR86-016-055,55,19.0,14.008094387755104,22.56109030166275,89.89407322654463,1.6071428571428572,5.0,180.0,1.7043182523729743,2.163955656882057,0.0,0.0,71.76340110209884,38.79383752621824,2.4875,100.04454545454546,6.897708482611632,77.72105263157896,772.5433500525028,-0.6665266510962613,39.971316057880586,130.4931875,31.441792966758868,64.25,188.55,0.0148014589265253,0.3728782020090304,-0.0616249879047208,0.8681598618055804,55,1,19,1:52.360,0,,37.656,0,37.173,0,37.531,0,123.0,39:16.913,14:45:05.736,0:37.656,0:37.173,0:37.531,188.2,,Am,,Toyota Gazoo Racing,GF,37.656,37.173,37.531,15.542,15.542,22.114,37.656,15.525,53.181,21.648,1:14.829,14.149,1:28.978,23.382,1:52.360,15.8,32.2,48.34,-0.015244044537061218,0.2737020171177536,0,-0.10431537360913101,0.15127319259280914,0.0633323041362313,73.9459173999489,26.054082600051103,24.072970521960087,0,0,1.750344698029508,0,0,0,Maintain current pace,24.548154239149383,0,112.36,112.36,0.0,0,High
GR86-016-055,55,20.0,15.126438936525826,24.95356303581056,90.66333333333333,1.576576576576577,5.0,175.0,1.7347462148891606,2.163955656882057,0.0,0.0,71.8269792915432,39.03597322157506,2.4964705882352938,100.02652173913044,6.786428257722981,76.94023809523809,753.2935366072509,-1.924598859857475,38.8862943290086,130.01455855855855,31.15157923960741,62.646,186.675,0.0136177679386237,0.3811650078660562,-0.0713305634125882,0.8684585419518097,55,1,20,1:52.177,0,,37.644,0,37.073,0,37.460,0,123.2,41:09.090,14:46:57.913,0:37.644,0:37.073,0:37.460,189.1,,Am,,Toyota Gazoo Racing,GF,37.644,37.073,37.46,15.543,15.543,22.101,37.644,15.466,53.110,21.607,1:14.717,14.126,1:28.843,23.334,1:52.177,15.8,32.2,48.34,0.32837279120948176,0.3608524366708921,0,-0.18736812661364424,0.10523541939971888,0.1711432694784928,76.56343396764315,23.43656603235685,24.548154239149383,0,0,0.955478561469377,0,0,0,Maintain current pace,23.942141987767638,0,112.17699999999999,112.36,0.18300000000000693,0,High
GR86-016-055,55,21.0,14.219499430661902,24.07730449661311,96.24607142857144,1.6666666666666667,5.0,185.0,1.749711366237347,2.163955656882057,0.0,0.0,71.7644656751517,38.90207632664232,2.5104761904761905,100.0408695652174,7.099660584824773,70.82931818181818,788.0623249155498,-1.4137840184629793,40.15444755821317,130.32111711711713,31.56905511479089,60.804,186.32,0.0132053112463059,0.3791514007629457,-0.0647412980850186,0.8670509204911635,55,1,21,1:52.225,0,,37.700,0,37.148,0,37.377,2,123.1,43:01.315,14:48:50.138,0:37.700,0:37.148,0:37.377,189.1,,Am,,Toyota Gazoo Racing,GF,37.7,37.148,37.377,15.610,15.610,22.09,37.700,15.52,53.220,21.628,1:14.848,14.037,1:28.885,23.34,1:52.225,15.8,32.2,48.34,0.04971118950449055,0.40371495886497166,0,0.05741893487334355,0.1714613000426887,0.14160106680286047,75.8461859149598,24.153814085040196,23.942141987767638,0,0,-0.13082853419244955,0,0,0,Maintain current pace,23.53197998602252,0,112.225,112.36,0.13500000000000512,0,High
GR86-016-055,55,22.0,13.794171901073485,22.49674355832902,94.60954545454544,1.7410714285714286,5.0,195.0,1.7535495724068684,2.163955656882057,0.0,0.0,71.96827669526269,38.81859086370556,2.4947826086956524,100.03772727272728,7.35121989462401,78.3059090909091,823.3366281978891,-0.8100976877565124,40.11915086355376,130.74862053571428,31.742077144494683,59.284000000000006,187.418,0.0146212968962048,0.3780466603190672,-0.0622302535934722,0.8656897735526168,55,1,22,1:52.318,0,,37.659,0,37.175,0,37.484,0,123.0,44:53.633,14:50:42.456,0:37.659,0:37.175,0:37.484,189.1,,Am,,Toyota Gazoo Racing,GF,37.659,37.175,37.484,15.533,15.533,22.126,37.659,15.553,53.212,21.622,1:14.834,14.136,1:28.970,23.348,1:52.318,15.8,32.2,48.34,-0.0809727754987036,0.414708178599198,0,0.2595868204764366,0.19890848194926458,0.13821408326658036,75.76395415409414,24.236045845905863,23.53197998602252,0,0,-1.016174253126863,0,0,0,Maintain current pace,23.221062936513682,0,112.318,112.36,0.04200000000000159,0,High
